Log_ID,Timestamp,Service_Name,Notification_Type,Recipient_Type,Status,Failure_Reason,Response_Code,Retry_Count,Delivery_Time_ms
LOG09337,2026-02-09 03:53:43,Notification Service,Alert,Admin,Delivered,,250,0,959
LOG09338,2026-01-20 09:39:40,Marketing Service,Password Reset,Vendor,Delivered,,250,0,1640
LOG09339,2026-03-01 02:40:51,Authentication Service,Email,Employee,Delivered,,250,0,1540
LOG09340,2026-03-03 05:44:31,Billing Service,Invoice,Admin,Delivered,,250,0,581
LOG09341,2026-02-14 18:33:45,Email Gateway,Invoice,Customer,Delivered,,250,0,1544
LOG09342,2026-05-10 03:26:36,Marketing Service,Alert,Customer,Delivered,,250,0,1231
LOG09343,2026-03-09 22:14:10,Notification Service,Invoice,Customer,Delivered,,250,0,1413
LOG09344,2026-01-30 12:22:04,Marketing Service,Alert,Customer,Delivered,,250,0,1402
LOG09345,2026-02-23 14:13:05,Authentication Service,Email,Vendor,Delivered,,250,0,581
LOG09346,2026-02-16 06:07:49,Notification Service,Email,Employee,Delivered,,250,0,599
LOG09347,2026-05-16 09:06:39,Authentication Service,Promotional,Vendor,Delivered,,250,0,878
LOG09348,2026-06-18 11:12:27,Email Gateway,Password Reset,Employee,Failed,Server Error,500,2,2356
LOG09349,2026-04-16 15:09:05,Marketing Service,Promotional,Employee,Delivered,,250,0,614
LOG09350,2026-06-16 16:37:02,Notification Service,Invoice,Admin,Delivered,,250,0,1579
LOG09351,2026-03-13 18:58:55,Authentication Service,Email,Vendor,Delivered,,250,0,271
LOG09352,2026-01-23 04:51:14,Marketing Service,Email,Admin,Delivered,,250,0,642
LOG09353,2026-02-23 07:28:00,Email Gateway,Email,Admin,Delivered,,250,0,1587
LOG09354,2026-05-07 14:39:46,Billing Service,Email,Customer,Delivered,,250,0,1680
LOG09355,2026-02-12 19:12:13,Email Gateway,Promotional,Employee,Delivered,,250,0,1336
LOG09356,2026-03-25 13:52:34,Notification Service,Password Reset,Customer,Delivered,,250,0,1738
LOG09357,2026-02-16 19:26:43,Authentication Service,Promotional,Vendor,Delivered,,250,0,850
LOG09358,2026-01-26 11:46:30,Authentication Service,Promotional,Customer,Delivered,,250,0,504
LOG09359,2026-02-19 14:07:43,Email Gateway,Email,Customer,Delivered,,250,0,1191
LOG09360,2026-06-12 22:45:37,Marketing Service,Alert,Customer,Delivered,,250,0,1488
LOG09361,2026-01-09 18:14:26,Notification Service,Password Reset,Admin,Delivered,,250,0,1554
LOG09362,2026-04-14 00:23:59,Authentication Service,Promotional,Vendor,Delivered,,250,0,1620
LOG09363,2026-04-11 08:28:09,Marketing Service,Password Reset,Employee,Delivered,,250,0,1559
LOG09364,2026-01-08 09:16:13,Notification Service,Promotional,Vendor,Delivered,,250,0,1378
LOG09365,2026-01-28 02:03:03,Authentication Service,Alert,Vendor,Delivered,,250,0,1632
LOG09366,2026-02-24 01:36:22,Marketing Service,Promotional,Admin,Delivered,,250,0,1173
LOG09367,2026-05-05 18:39:55,Authentication Service,Promotional,Employee,Delivered,,250,0,488
LOG09368,2026-01-02 02:40:42,Marketing Service,Invoice,Customer,Delivered,,250,0,1697
LOG09369,2026-05-07 05:08:11,Billing Service,Email,Vendor,Delivered,,250,0,566
LOG09370,2026-05-24 01:40:50,Notification Service,Email,Vendor,Delivered,,250,0,1317
LOG09371,2026-01-22 16:11:04,Marketing Service,Alert,Employee,Delivered,,250,0,779
LOG09372,2026-02-26 12:41:58,Notification Service,Password Reset,Admin,Delivered,,250,0,718
LOG09373,2026-05-03 11:06:59,Email Gateway,Password Reset,Customer,Delivered,,250,0,1296
LOG09374,2026-01-21 15:15:09,Email Gateway,Password Reset,Customer,Failed,Mailbox Full,552,0,4826
LOG09375,2026-03-08 20:42:58,Marketing Service,Alert,Admin,Delivered,,250,0,327
LOG09376,2026-06-15 10:01:40,Billing Service,Password Reset,Vendor,Delivered,,250,0,769
LOG09377,2026-02-15 11:48:41,Email Gateway,Invoice,Employee,Delivered,,250,0,1721
LOG09378,2026-05-04 03:34:43,Billing Service,Invoice,Vendor,Failed,Server Error,500,1,5343
LOG09379,2026-01-29 06:01:01,Authentication Service,Alert,Customer,Delivered,,250,0,1116
LOG09380,2026-05-07 18:56:06,Email Gateway,Alert,Vendor,Delivered,,250,0,1763
LOG09381,2026-01-06 14:25:47,Billing Service,Password Reset,Employee,Delivered,,250,0,959
LOG09382,2026-02-13 08:28:05,Marketing Service,Invoice,Vendor,Delivered,,250,0,1244
LOG09383,2026-06-08 14:39:51,Billing Service,Password Reset,Admin,Delivered,,250,0,521
LOG09384,2026-02-08 17:18:07,Authentication Service,Password Reset,Employee,Delivered,,250,0,819
LOG09385,2026-04-29 08:55:03,Marketing Service,Password Reset,Employee,Delivered,,250,0,238
LOG09386,2026-02-01 01:33:16,Billing Service,Invoice,Vendor,Delivered,,250,0,717
LOG09387,2026-03-13 04:58:33,Authentication Service,Email,Employee,Delivered,,250,0,427
LOG09388,2026-01-06 15:45:31,Authentication Service,Email,Vendor,Delivered,,250,0,1674
LOG09389,2026-01-05 15:13:18,Marketing Service,Email,Vendor,Delivered,,250,0,1634
LOG09390,2026-02-04 03:24:44,Billing Service,Password Reset,Admin,Delivered,,250,0,1364
LOG09391,2026-01-09 22:59:46,Authentication Service,Alert,Vendor,Delivered,,250,0,366
LOG09392,2026-04-14 17:18:45,Email Gateway,Password Reset,Employee,Delivered,,250,0,486
LOG09393,2026-06-21 13:41:26,Email Gateway,Invoice,Admin,Delivered,,250,0,713
LOG09394,2026-03-27 00:27:41,Notification Service,Password Reset,Admin,Failed,Authentication Error,535,2,3438
LOG09395,2026-03-09 09:42:26,Billing Service,Password Reset,Vendor,Delivered,,250,0,723
LOG09396,2026-01-23 05:58:13,Marketing Service,Promotional,Admin,Delivered,,250,1,295
LOG09397,2026-05-26 02:02:17,Billing Service,Invoice,Employee,Delivered,,250,0,566
LOG09398,2026-05-01 04:52:29,Billing Service,Promotional,Vendor,Delivered,,250,0,1619
LOG09399,2026-01-21 09:42:36,Marketing Service,Email,Customer,Delivered,,250,0,549
LOG09400,2026-05-30 00:54:08,Billing Service,Invoice,Vendor,Delivered,,250,0,1022
LOG09401,2026-03-09 18:20:10,Authentication Service,Alert,Employee,Delivered,,250,0,1059
LOG09402,2026-06-19 01:39:26,Notification Service,Password Reset,Admin,Delivered,,250,0,1030
LOG09403,2026-02-26 00:22:28,Notification Service,Invoice,Employee,Delivered,,250,0,778
LOG09404,2026-03-18 12:49:18,Notification Service,Email,Admin,Failed,Authentication Error,535,2,5145
LOG09405,2026-02-10 00:36:24,Email Gateway,Invoice,Employee,Delivered,,250,0,983
LOG09406,2026-02-12 03:04:58,Notification Service,Password Reset,Customer,Failed,SMTP Timeout,504,2,4872
LOG09407,2026-02-24 15:12:03,Billing Service,Invoice,Vendor,Delivered,,250,0,1184
LOG09408,2026-02-14 05:51:10,Marketing Service,Password Reset,Customer,Delivered,,250,0,790
LOG09409,2026-01-09 23:12:33,Notification Service,Alert,Admin,Delivered,,250,0,1444
LOG09410,2026-02-11 03:15:23,Authentication Service,Password Reset,Vendor,Delivered,,250,0,1589
LOG09411,2026-03-17 22:52:56,Marketing Service,Promotional,Employee,Delivered,,250,0,868
LOG09412,2026-06-18 12:27:50,Billing Service,Password Reset,Customer,Delivered,,250,0,1623
LOG09413,2026-06-05 21:02:44,Billing Service,Password Reset,Admin,Delivered,,250,0,1256
LOG09414,2026-04-15 13:59:13,Authentication Service,Password Reset,Admin,Delivered,,250,0,607
LOG09415,2026-03-25 17:13:04,Email Gateway,Alert,Customer,Delivered,,250,0,561
LOG09416,2026-06-03 18:58:54,Notification Service,Email,Admin,Delivered,,250,0,894
LOG09417,2026-04-25 12:15:10,Marketing Service,Email,Vendor,Delivered,,250,0,545
LOG09418,2026-01-05 16:24:37,Marketing Service,Invoice,Employee,Delivered,,250,1,1086
LOG09419,2026-05-23 00:20:02,Billing Service,Alert,Admin,Delivered,,250,0,461
LOG09420,2026-03-31 08:39:14,Billing Service,Password Reset,Vendor,Delivered,,250,0,282
LOG09421,2026-05-27 06:32:50,Billing Service,Password Reset,Customer,Failed,Server Error,500,1,2502
LOG09422,2026-05-18 14:37:14,Notification Service,Alert,Customer,Delivered,,250,0,598
LOG09423,2026-05-09 23:57:14,Marketing Service,Promotional,Employee,Delivered,,250,0,1211
LOG09424,2026-03-30 03:00:18,Authentication Service,Email,Admin,Delivered,,250,0,1354
LOG09425,2026-04-13 03:06:16,Billing Service,Promotional,Employee,Delivered,,250,0,278
LOG09426,2026-03-10 14:20:06,Authentication Service,Promotional,Employee,Delivered,,250,0,1023
LOG09427,2026-04-12 14:51:10,Marketing Service,Email,Customer,Delivered,,250,0,1565
LOG09428,2026-02-20 16:32:49,Billing Service,Alert,Employee,Delivered,,250,0,996
LOG09429,2026-05-31 14:47:41,Email Gateway,Promotional,Admin,Delivered,,250,0,1618
LOG09430,2026-04-29 08:40:51,Email Gateway,Alert,Admin,Delivered,,250,0,1346
LOG09431,2026-03-18 10:41:43,Authentication Service,Promotional,Employee,Delivered,,250,0,1679
LOG09432,2026-05-25 13:32:43,Billing Service,Promotional,Admin,Delivered,,250,0,651
LOG09433,2026-06-17 16:39:47,Marketing Service,Password Reset,Admin,Delivered,,250,0,1798
LOG09434,2026-06-05 17:44:23,Billing Service,Invoice,Vendor,Failed,Invalid Email,550,2,1735
LOG09435,2026-05-18 17:46:05,Notification Service,Alert,Employee,Delivered,,250,0,380
LOG09436,2026-01-13 21:07:44,Billing Service,Invoice,Employee,Delivered,,250,0,189
LOG09437,2026-06-07 09:26:19,Billing Service,Alert,Customer,Delivered,,250,0,1493
LOG09438,2026-06-28 15:13:28,Authentication Service,Alert,Admin,Delivered,,250,0,945
LOG09439,2026-03-22 10:32:22,Email Gateway,Promotional,Admin,Delivered,,250,0,1311
LOG09440,2026-05-05 10:19:03,Email Gateway,Password Reset,Customer,Delivered,,250,0,547
LOG09441,2026-05-12 22:22:42,Marketing Service,Invoice,Admin,Delivered,,250,1,1026
LOG09442,2026-03-05 06:06:45,Email Gateway,Promotional,Vendor,Delivered,,250,0,555
LOG09443,2026-06-14 22:04:09,Billing Service,Invoice,Admin,Delivered,,250,0,627
LOG09444,2026-04-16 17:30:29,Authentication Service,Password Reset,Employee,Delivered,,250,0,1559
LOG09445,2026-05-22 18:18:53,Authentication Service,Invoice,Customer,Delivered,,250,0,563
LOG09446,2026-05-31 08:59:25,Billing Service,Alert,Customer,Delivered,,250,0,1359
LOG09447,2026-04-19 07:36:26,Marketing Service,Promotional,Admin,Delivered,,250,0,1089
LOG09448,2026-02-10 17:12:17,Marketing Service,Alert,Vendor,Delivered,,250,0,1573
LOG09449,2026-06-22 17:50:03,Billing Service,Email,Vendor,Delivered,,250,0,1721
LOG09450,2026-05-01 10:52:32,Notification Service,Promotional,Vendor,Delivered,,250,0,850
LOG09451,2026-06-06 14:27:57,Notification Service,Alert,Admin,Delivered,,250,0,694
LOG09452,2026-06-25 04:23:35,Billing Service,Email,Customer,Delivered,,250,0,269
LOG09453,2026-04-06 04:06:40,Notification Service,Email,Customer,Failed,Invalid Email,550,3,5461
LOG09454,2026-04-02 11:04:18,Billing Service,Promotional,Admin,Delivered,,250,0,546
LOG09455,2026-02-01 02:21:52,Email Gateway,Email,Employee,Delivered,,250,0,1763
LOG09456,2026-01-26 09:17:32,Notification Service,Alert,Employee,Delivered,,250,0,550
LOG09457,2026-01-28 09:09:14,Email Gateway,Alert,Vendor,Delivered,,250,1,868
LOG09458,2026-05-08 02:45:37,Billing Service,Password Reset,Customer,Delivered,,250,0,227
LOG09459,2026-02-02 21:15:01,Marketing Service,Invoice,Customer,Delivered,,250,0,567
LOG09460,2026-04-21 12:36:53,Billing Service,Invoice,Vendor,Delivered,,250,0,821
LOG09461,2026-01-19 22:33:48,Billing Service,Promotional,Vendor,Delivered,,250,0,631
LOG09462,2026-03-23 21:47:55,Marketing Service,Alert,Vendor,Failed,Server Error,500,1,4139
LOG09463,2026-01-29 15:28:16,Authentication Service,Alert,Admin,Delivered,,250,1,492
LOG09464,2026-01-12 12:45:26,Notification Service,Email,Vendor,Delivered,,250,0,1010
LOG09465,2026-01-20 15:25:54,Marketing Service,Password Reset,Employee,Delivered,,250,1,1262
LOG09466,2026-04-23 03:21:52,Authentication Service,Invoice,Admin,Failed,Mailbox Full,552,0,4195
LOG09467,2026-04-27 01:26:21,Authentication Service,Alert,Customer,Delivered,,250,0,1794
LOG09468,2026-06-13 18:00:15,Billing Service,Email,Customer,Delivered,,250,0,1193
LOG09469,2026-01-19 16:09:57,Email Gateway,Password Reset,Admin,Delivered,,250,0,1438
LOG09470,2026-01-11 11:29:37,Billing Service,Alert,Admin,Delivered,,250,0,232
LOG09471,2026-02-06 18:35:25,Authentication Service,Email,Employee,Delivered,,250,0,1171
LOG09472,2026-04-30 23:34:57,Email Gateway,Invoice,Employee,Delivered,,250,0,1203
LOG09473,2026-03-06 15:20:06,Email Gateway,Alert,Vendor,Delivered,,250,0,549
LOG09474,2026-06-12 12:55:57,Authentication Service,Promotional,Customer,Delivered,,250,0,1127
LOG09475,2026-05-23 03:10:38,Billing Service,Password Reset,Employee,Delivered,,250,0,242
LOG09476,2026-02-19 02:04:18,Email Gateway,Invoice,Employee,Delivered,,250,0,1766
LOG09477,2026-05-15 16:02:54,Billing Service,Alert,Vendor,Delivered,,250,0,196
LOG09478,2026-06-09 16:53:13,Marketing Service,Password Reset,Employee,Delivered,,250,0,248
LOG09479,2026-06-23 12:46:17,Authentication Service,Promotional,Vendor,Delivered,,250,0,1601
LOG09480,2026-02-06 21:20:34,Notification Service,Invoice,Admin,Delivered,,250,0,791
LOG09481,2026-06-16 18:49:34,Notification Service,Email,Customer,Delivered,,250,0,758
LOG09482,2026-03-19 01:07:31,Billing Service,Invoice,Admin,Delivered,,250,0,353
LOG09483,2026-05-18 12:49:23,Marketing Service,Email,Vendor,Delivered,,250,0,568
LOG09484,2026-06-17 21:03:13,Email Gateway,Password Reset,Vendor,Delivered,,250,0,1370
LOG09485,2026-03-30 23:17:57,Authentication Service,Password Reset,Vendor,Delivered,,250,0,1614
LOG09486,2026-03-19 09:10:32,Email Gateway,Promotional,Vendor,Failed,SMTP Timeout,504,1,6598
LOG09487,2026-01-08 06:26:16,Email Gateway,Invoice,Admin,Delivered,,250,0,1099
LOG09488,2026-01-31 07:14:23,Billing Service,Password Reset,Vendor,Failed,Server Error,500,3,7435
LOG09489,2026-03-06 00:35:10,Marketing Service,Email,Employee,Delivered,,250,0,577
LOG09490,2026-05-20 12:00:13,Email Gateway,Email,Vendor,Delivered,,250,0,1309
LOG09491,2026-05-05 10:23:55,Authentication Service,Password Reset,Employee,Delivered,,250,0,1389
LOG09492,2026-01-30 10:46:36,Notification Service,Email,Employee,Delivered,,250,0,698
LOG09493,2026-05-10 15:20:42,Marketing Service,Email,Employee,Delivered,,250,0,212
LOG09494,2026-04-07 08:36:55,Notification Service,Alert,Vendor,Delivered,,250,0,1211
LOG09495,2026-03-30 19:57:58,Notification Service,Invoice,Vendor,Delivered,,250,0,419
LOG09496,2026-04-30 09:06:51,Billing Service,Password Reset,Vendor,Delivered,,250,0,1458
LOG09497,2026-05-20 22:35:24,Notification Service,Email,Admin,Delivered,,250,0,496
LOG09498,2026-04-02 19:37:21,Authentication Service,Promotional,Employee,Delivered,,250,0,1275
LOG09499,2026-06-29 21:02:50,Billing Service,Promotional,Vendor,Delivered,,250,1,1707
LOG09500,2026-01-19 13:27:25,Notification Service,Alert,Customer,Delivered,,250,0,1421
LOG09501,2026-06-13 00:22:36,Marketing Service,Invoice,Employee,Delivered,,250,0,1606
LOG09502,2026-06-09 20:13:11,Authentication Service,Invoice,Employee,Failed,Authentication Error,535,2,3932
LOG09503,2026-06-07 03:38:34,Billing Service,Promotional,Vendor,Delivered,,250,0,612
LOG09504,2026-02-22 01:47:40,Email Gateway,Email,Employee,Delivered,,250,0,1582
LOG09505,2026-06-13 11:46:07,Authentication Service,Email,Customer,Delivered,,250,0,1308
LOG09506,2026-05-03 07:14:16,Marketing Service,Password Reset,Vendor,Delivered,,250,0,1590
LOG09507,2026-06-11 22:57:03,Marketing Service,Invoice,Vendor,Failed,Server Error,500,2,2939
LOG09508,2026-04-16 00:00:20,Authentication Service,Invoice,Customer,Delivered,,250,0,672
LOG09509,2026-04-23 12:46:50,Authentication Service,Promotional,Vendor,Delivered,,250,0,803
LOG09510,2026-05-30 00:29:22,Marketing Service,Email,Admin,Failed,Authentication Error,535,0,5478
LOG09511,2026-05-04 10:44:36,Marketing Service,Alert,Vendor,Failed,Mailbox Full,552,1,1662
LOG09512,2026-04-20 20:15:25,Authentication Service,Alert,Customer,Delivered,,250,0,1759
LOG09513,2026-04-07 12:23:58,Billing Service,Promotional,Employee,Failed,Network Error,503,0,3501
LOG09514,2026-02-14 15:05:06,Email Gateway,Password Reset,Employee,Delivered,,250,1,1132
LOG09515,2026-03-29 03:38:20,Email Gateway,Invoice,Employee,Delivered,,250,0,903
LOG09516,2026-02-15 10:51:02,Authentication Service,Invoice,Customer,Delivered,,250,0,1605
LOG09517,2026-03-29 03:54:36,Authentication Service,Email,Employee,Delivered,,250,0,689
LOG09518,2026-01-28 03:59:29,Marketing Service,Alert,Vendor,Delivered,,250,0,1593
LOG09519,2026-01-04 08:59:07,Marketing Service,Email,Admin,Delivered,,250,0,460
LOG09520,2026-01-19 20:55:08,Notification Service,Email,Customer,Delivered,,250,0,847
LOG09521,2026-02-28 11:08:47,Marketing Service,Invoice,Vendor,Failed,Mailbox Full,552,3,6519
LOG09522,2026-01-15 05:03:59,Email Gateway,Email,Admin,Delivered,,250,0,187
LOG09523,2026-04-07 01:44:08,Email Gateway,Password Reset,Admin,Delivered,,250,0,1703
LOG09524,2026-04-06 02:17:00,Notification Service,Email,Vendor,Delivered,,250,0,1479
LOG09525,2026-06-03 03:15:47,Billing Service,Email,Admin,Delivered,,250,0,296
LOG09526,2026-03-01 17:46:53,Email Gateway,Password Reset,Employee,Delivered,,250,0,198
LOG09527,2026-02-25 02:31:14,Marketing Service,Email,Customer,Delivered,,250,0,881
LOG09528,2026-03-24 11:27:22,Notification Service,Invoice,Employee,Delivered,,250,0,926
LOG09529,2026-06-10 00:55:20,Email Gateway,Email,Employee,Delivered,,250,0,349
LOG09530,2026-06-27 03:16:56,Notification Service,Alert,Admin,Delivered,,250,0,1116
LOG09531,2026-03-27 04:09:59,Marketing Service,Promotional,Vendor,Delivered,,250,0,1207
LOG09532,2026-05-30 19:40:21,Notification Service,Promotional,Employee,Delivered,,250,1,251
LOG09533,2026-04-21 09:54:24,Marketing Service,Alert,Customer,Delivered,,250,0,570
LOG09534,2026-01-17 13:57:22,Authentication Service,Alert,Customer,Delivered,,250,0,248
LOG09535,2026-01-14 01:22:08,Marketing Service,Promotional,Customer,Delivered,,250,0,296
LOG09536,2026-06-02 05:48:29,Notification Service,Promotional,Employee,Delivered,,250,0,978
LOG09537,2026-03-31 15:01:26,Authentication Service,Password Reset,Customer,Delivered,,250,0,974
LOG09538,2026-02-24 09:46:10,Notification Service,Invoice,Customer,Delivered,,250,0,539
LOG09539,2026-02-16 04:01:02,Notification Service,Invoice,Employee,Delivered,,250,0,1064
LOG09540,2026-06-15 08:43:17,Marketing Service,Promotional,Admin,Delivered,,250,0,1187
LOG09541,2026-01-31 11:35:16,Marketing Service,Alert,Employee,Delivered,,250,0,685
LOG09542,2026-02-14 18:15:50,Notification Service,Invoice,Customer,Delivered,,250,0,1005
LOG09543,2026-05-14 01:12:11,Authentication Service,Invoice,Admin,Failed,SMTP Timeout,504,1,4468
LOG09544,2026-02-18 23:45:47,Marketing Service,Email,Vendor,Delivered,,250,0,914
LOG09545,2026-05-10 09:04:48,Authentication Service,Password Reset,Admin,Failed,Authentication Error,535,3,6835
LOG09546,2026-04-24 04:58:03,Email Gateway,Password Reset,Vendor,Delivered,,250,0,1249
LOG09547,2026-05-12 02:42:42,Email Gateway,Password Reset,Vendor,Delivered,,250,0,835
LOG09548,2026-06-17 21:51:03,Billing Service,Password Reset,Customer,Delivered,,250,0,1072
LOG09549,2026-01-10 05:29:16,Marketing Service,Invoice,Customer,Delivered,,250,0,771
LOG09550,2026-01-29 10:34:37,Billing Service,Invoice,Admin,Delivered,,250,0,989
LOG09551,2026-01-11 15:24:28,Marketing Service,Promotional,Vendor,Delivered,,250,0,235
LOG09552,2026-03-27 04:24:35,Notification Service,Invoice,Admin,Delivered,,250,0,1592
LOG09553,2026-01-02 23:37:46,Marketing Service,Password Reset,Customer,Delivered,,250,0,1164
